Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.34657340000000,0.69230000000000,16.55090000000000,0,Composed: Copy with GPU GDI,0.80830000000000,31.77380000000000,16.67020000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.36320260000000,0.73430000000000,16.62920000000000,0,Composed: Copy with GPU GDI,0.85350000000000,31.81990000000000,16.67530000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.37985010000000,0.76300000000000,16.64750000000000,0,Composed: Copy with GPU GDI,0.80920000000000,31.83110000000000,16.65870000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.39662580000000,0.81310000000000,16.77570000000000,0,Composed: Copy with GPU GDI,0.90350000000000,31.74760000000000,16.69220000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.41325020000000,0.77580000000000,16.62440000000000,0,Composed: Copy with GPU GDI,0.87790000000000,31.75070000000000,16.62750000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.42978690000000,0.76480000000000,16.53670000000000,0,Composed: Copy with GPU GDI,0.84300000000000,31.87190000000000,16.65790000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.44665930000000,0.80240000000000,16.87240000000000,0,Composed: Copy with GPU GDI,0.87080000000000,31.67740000000000,16.67790000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.46319900000000,0.50360000000000,16.53970000000000,0,Composed: Copy with GPU GDI,0.64380000000000,31.80420000000000,16.66650000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.47988720000000,0.42470000000000,16.68820000000000,0,Composed: Copy with GPU GDI,0.56200000000000,31.78390000000000,16.66790000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.49678270000000,0.48520000000000,16.89550000000000,0,Composed: Copy with GPU GDI,0.62480000000000,31.57150000000000,16.68310000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.51322630000000,0.70650000000000,16.44360000000000,0,Composed: Copy with GPU GDI,0.85530000000000,31.80660000000000,16.67870000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.53019980000000,0.81280000000000,16.97350000000000,0,Composed: Copy with GPU GDI,1.14520000000000,31.47340000000000,16.64030000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.54672640000000,0.68860000000000,16.52660000000000,0,Composed: Copy with GPU GDI,0.80640000000000,31.61190000000000,16.66510000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.56351900000000,0.57070000000000,16.79260000000000,0,Composed: Copy with GPU GDI,0.69030000000000,31.47960000000000,16.66030000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.58006680000000,0.60590000000000,16.54780000000000,0,Composed: Copy with GPU GDI,0.59460000000000,31.60020000000000,16.66840000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.59675970000000,0.78880000000000,16.69290000000000,0,Composed: Copy with GPU GDI,0.88330000000000,31.60680000000000,16.69950000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.61350020000000,0.83630000000000,16.74050000000000,0,Composed: Copy with GPU GDI,1.23920000000000,31.53620000000000,16.66990000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.63024080000000,0.77690000000000,16.74060000000000,0,Composed: Copy with GPU GDI,0.80040000000000,31.43710000000000,16.64150000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.64654440000000,0.67570000000000,16.30360000000000,0,Composed: Copy with GPU GDI,0.85320000000000,31.78290000000000,16.64940000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.66321420000000,0.75180000000000,16.66980000000000,0,Composed: Copy with GPU GDI,0.86660000000000,31.81040000000000,16.69730000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.68000600000000,0.86840000000000,16.79180000000000,0,Composed: Copy with GPU GDI,0.84980000000000,31.65270000000000,16.63410000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.69647760000000,0.50950000000000,16.47160000000000,0,Composed: Copy with GPU GDI,0.65190000000000,31.85220000000000,16.67110000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.71332400000000,0.65370000000000,16.84640000000000,0,Composed: Copy with GPU GDI,0.79730000000000,31.70640000000000,16.70060000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.72983960000000,0.50990000000000,16.51560000000000,0,Composed: Copy with GPU GDI,0.65000000000000,31.86620000000000,16.67540000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.74699330000000,0.87110000000000,17.15370000000000,0,Composed: Copy with GPU GDI,0.93860000000000,31.33200000000000,16.61950000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.76335340000000,0.64420000000000,16.36010000000000,0,Composed: Copy with GPU GDI,0.78010000000000,31.64230000000000,16.67040000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.78005300000000,0.85110000000000,16.69960000000000,0,Composed: Copy with GPU GDI,0.91550000000000,31.62600000000000,16.68330000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.79662750000000,0.59530000000000,16.57450000000000,0,Composed: Copy with GPU GDI,0.72860000000000,31.71670000000000,16.66520000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.81320930000000,1.04130000000000,16.58180000000000,0,Composed: Copy with GPU GDI,0.99310000000000,31.77860000000000,16.64370000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.83015780000000,0.79880000000000,16.94850000000000,0,Composed: Copy with GPU GDI,1.15580000000000,31.49620000000000,16.66610000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.84648860000000,0.60850000000000,16.33080000000000,0,Composed: Copy with GPU GDI,0.73280000000000,31.83030000000000,16.66490000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.86324410000000,0.61280000000000,16.75550000000000,0,Composed: Copy with GPU GDI,0.75220000000000,31.74280000000000,16.66800000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.87983140000000,0.61270000000000,16.58730000000000,0,Composed: Copy with GPU GDI,0.73480000000000,31.82780000000000,16.67230000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.89676270000000,0.86190000000000,16.93130000000000,0,Composed: Copy with GPU GDI,1.15180000000000,31.59900000000000,16.70250000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.91345040000000,0.72130000000000,16.68770000000000,0,Composed: Copy with GPU GDI,0.82590000000000,31.53050000000000,16.61920000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.93013580000000,0.85460000000000,16.68540000000000,0,Composed: Copy with GPU GDI,0.90770000000000,31.51130000000000,16.66620000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.94675740000000,0.62620000000000,16.62160000000000,0,Composed: Copy with GPU GDI,0.76890000000000,31.55990000000000,16.67020000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.96314460000000,0.42210000000000,16.38720000000000,0,Composed: Copy with GPU GDI,0.56000000000000,31.83440000000000,16.66170000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.98000980000000,0.68590000000000,16.86520000000000,0,Composed: Copy with GPU GDI,0.80130000000000,31.68530000000000,16.71610000000000
